Source Name	Material Type	Characteristics[Organism]	Characteristics[StrainOrLine]	Characteristics[Sex]	Characteristics[Age]	Unit[TimeUnit]	Protocol REF	Protocol REF	Parameter Value[Compound]	Term Source REF	Term Accession Number	Parameter Value[DoseLevel]	Parameter Value[Dose]	Unit[ConcentrationUnit]	Parameter Value[DeliveryMethod]	Parameter Value[TimeOfSacrifice]	Unit[TimeUnit]	Protocol REF	Sample Name	Material Type	Characteristics[OrganismPart]	Protocol REF	Extract Name	Protocol REF	Labeled Extract Name	Material Type	Label	Protocol REF	Hybridization Name	Array Design REF	Array Data File	Comment [ArrayExpress FTP file]	Factor Value[Compound]	Term Source REF	Term Accession Number	Factor Value[DoseLevel]	Factor Value[TimeOfSacrifice]	Unit[TimeUnit]	Factor Value[OrganismPart]
279125	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	monocrotaline	ChEMBL	CHEMBL521035	Middle	10	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0279125LRA	organism_part	liver	P-MTAB-22989	0279125LRA	P-MTAB-22990	0279125LRA	synthetic_RNA	biotin	P-MTAB-22991	3017048011	A-AFFY-43	003017048011.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	monocrotaline	ChEMBL	CHEMBL521035	Middle	24	hour	liver
279131	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	monocrotaline	ChEMBL	CHEMBL521035	High	30	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0279131LRA	organism_part	liver	P-MTAB-22989	0279131LRA	P-MTAB-22990	0279131LRA	synthetic_RNA	biotin	P-MTAB-22991	3017054017	A-AFFY-43	003017054017.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	monocrotaline	ChEMBL	CHEMBL521035	High	3	hour	liver
279133	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	monocrotaline	ChEMBL	CHEMBL521035	High	30	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0279133LRA	organism_part	liver	P-MTAB-22989	0279133LRA	P-MTAB-22990	0279133LRA	synthetic_RNA	biotin	P-MTAB-22991	3017054018	A-AFFY-43	003017054018.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	monocrotaline	ChEMBL	CHEMBL521035	High	3	hour	liver
279135	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	monocrotaline	ChEMBL	CHEMBL521035	High	30	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0279135LRA	organism_part	liver	P-MTAB-22989	0279135LRA	P-MTAB-22990	0279135LRA	synthetic_RNA	biotin	P-MTAB-22991	3017054019	A-AFFY-43	003017054019.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	monocrotaline	ChEMBL	CHEMBL521035	High	3	hour	liver
279141	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	monocrotaline	ChEMBL	CHEMBL521035	High	30	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0279141LRA	organism_part	liver	P-MTAB-22989	0279141LRA	P-MTAB-22990	0279141LRA	synthetic_RNA	biotin	P-MTAB-22991	3017054029	A-AFFY-43	003017054029.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	monocrotaline	ChEMBL	CHEMBL521035	High	6	hour	liver
279142	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	monocrotaline	ChEMBL	CHEMBL521035	High	30	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0279142LRA	organism_part	liver	P-MTAB-22989	0279142LRA	P-MTAB-22990	0279142LRA	synthetic_RNA	biotin	P-MTAB-22991	3017054030	A-AFFY-43	003017054030.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	monocrotaline	ChEMBL	CHEMBL521035	High	6	hour	liver
279145	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	monocrotaline	ChEMBL	CHEMBL521035	High	30	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0279145LRA	organism_part	liver	P-MTAB-22989	0279145LRA	P-MTAB-22990	0279145LRA	synthetic_RNA	biotin	P-MTAB-22991	3017055001	A-AFFY-43	003017055001.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	monocrotaline	ChEMBL	CHEMBL521035	High	6	hour	liver
279151	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	monocrotaline	ChEMBL	CHEMBL521035	High	30	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0279151LRA	organism_part	liver	P-MTAB-22989	0279151LRA	P-MTAB-22990	0279151LRA	synthetic_RNA	biotin	P-MTAB-22991	3017048024	A-AFFY-43	003017048024.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	monocrotaline	ChEMBL	CHEMBL521035	High	9	hour	liver
279152	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	monocrotaline	ChEMBL	CHEMBL521035	High	30	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0279152LRA	organism_part	liver	P-MTAB-22989	0279152LRA	P-MTAB-22990	0279152LRA	synthetic_RNA	biotin	P-MTAB-22991	3017048025	A-AFFY-43	003017048025.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	monocrotaline	ChEMBL	CHEMBL521035	High	9	hour	liver
279153	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	monocrotaline	ChEMBL	CHEMBL521035	High	30	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0279153LRA	organism_part	liver	P-MTAB-22989	0279153LRA	P-MTAB-22990	0279153LRA	synthetic_RNA	biotin	P-MTAB-22991	3017048026	A-AFFY-43	003017048026.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	monocrotaline	ChEMBL	CHEMBL521035	High	9	hour	liver
279162	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	monocrotaline	ChEMBL	CHEMBL521035	High	30	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0279162LRA	organism_part	liver	P-MTAB-22989	0279162LRA	P-MTAB-22990	0279162LRA	synthetic_RNA	biotin	P-MTAB-22991	3017048012	A-AFFY-43	003017048012.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	monocrotaline	ChEMBL	CHEMBL521035	High	24	hour	liver
279164	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	monocrotaline	ChEMBL	CHEMBL521035	High	30	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0279164LRA	organism_part	liver	P-MTAB-22989	0279164LRA	P-MTAB-22990	0279164LRA	synthetic_RNA	biotin	P-MTAB-22991	3017048013	A-AFFY-43	003017048013.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	monocrotaline	ChEMBL	CHEMBL521035	High	24	hour	liver
279165	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	monocrotaline	ChEMBL	CHEMBL521035	High	30	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0279165LRA	organism_part	liver	P-MTAB-22989	0279165LRA	P-MTAB-22990	0279165LRA	synthetic_RNA	biotin	P-MTAB-22991	3017048014	A-AFFY-43	003017048014.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	monocrotaline	ChEMBL	CHEMBL521035	High	24	hour	liver
316011	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Control	0	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0316011LRA	organism_part	liver	P-MTAB-22989	0316011LRA	P-MTAB-22990	0316011LRA	synthetic_RNA	biotin	P-MTAB-22991	3017077001	A-AFFY-43	003017077001.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Control	3	hour	liver
316014	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Control	0	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0316014LRA	organism_part	liver	P-MTAB-22989	0316014LRA	P-MTAB-22990	0316014LRA	synthetic_RNA	biotin	P-MTAB-22991	3017077002	A-AFFY-43	003017077002.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Control	3	hour	liver
316015	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Control	0	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0316015LRA	organism_part	liver	P-MTAB-22989	0316015LRA	P-MTAB-22990	0316015LRA	synthetic_RNA	biotin	P-MTAB-22991	3017077003	A-AFFY-43	003017077003.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Control	3	hour	liver
316021	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Control	0	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0316021LRA	organism_part	liver	P-MTAB-22989	0316021LRA	P-MTAB-22990	0316021LRA	synthetic_RNA	biotin	P-MTAB-22991	3017077013	A-AFFY-43	003017077013.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Control	6	hour	liver
316024	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Control	0	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0316024LRA	organism_part	liver	P-MTAB-22989	0316024LRA	P-MTAB-22990	0316024LRA	synthetic_RNA	biotin	P-MTAB-22991	3017077014	A-AFFY-43	003017077014.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Control	6	hour	liver
316025	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Control	0	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0316025LRA	organism_part	liver	P-MTAB-22989	0316025LRA	P-MTAB-22990	0316025LRA	synthetic_RNA	biotin	P-MTAB-22991	3017077015	A-AFFY-43	003017077015.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Control	6	hour	liver
316033	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Control	0	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0316033LRA	organism_part	liver	P-MTAB-22989	0316033LRA	P-MTAB-22990	0316033LRA	synthetic_RNA	biotin	P-MTAB-22991	3017075014	A-AFFY-43	003017075014.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Control	9	hour	liver
316034	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Control	0	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0316034LRA	organism_part	liver	P-MTAB-22989	0316034LRA	P-MTAB-22990	0316034LRA	synthetic_RNA	biotin	P-MTAB-22991	3017075015	A-AFFY-43	003017075015.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Control	9	hour	liver
316035	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Control	0	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0316035LRA	organism_part	liver	P-MTAB-22989	0316035LRA	P-MTAB-22990	0316035LRA	synthetic_RNA	biotin	P-MTAB-22991	3017075016	A-AFFY-43	003017075016.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Control	9	hour	liver
316041	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Control	0	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0316041LRA	organism_part	liver	P-MTAB-22989	0316041LRA	P-MTAB-22990	0316041LRA	synthetic_RNA	biotin	P-MTAB-22991	3017075026	A-AFFY-43	003017075026.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Control	24	hour	liver
316042	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Control	0	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0316042LRA	organism_part	liver	P-MTAB-22989	0316042LRA	P-MTAB-22990	0316042LRA	synthetic_RNA	biotin	P-MTAB-22991	3017075027	A-AFFY-43	003017075027.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Control	24	hour	liver
316043	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Control	0	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0316043LRA	organism_part	liver	P-MTAB-22989	0316043LRA	P-MTAB-22990	0316043LRA	synthetic_RNA	biotin	P-MTAB-22991	3017075028	A-AFFY-43	003017075028.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Control	24	hour	liver
316052	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Low	50	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0316052LRA	organism_part	liver	P-MTAB-22989	0316052LRA	P-MTAB-22990	0316052LRA	synthetic_RNA	biotin	P-MTAB-22991	3017077004	A-AFFY-43	003017077004.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Low	3	hour	liver
316053	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Low	50	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0316053LRA	organism_part	liver	P-MTAB-22989	0316053LRA	P-MTAB-22990	0316053LRA	synthetic_RNA	biotin	P-MTAB-22991	3017077005	A-AFFY-43	003017077005.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Low	3	hour	liver
316055	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Low	50	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0316055LRA	organism_part	liver	P-MTAB-22989	0316055LRA	P-MTAB-22990	0316055LRA	synthetic_RNA	biotin	P-MTAB-22991	3017077006	A-AFFY-43	003017077006.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Low	3	hour	liver
316061	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Low	50	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0316061LRA	organism_part	liver	P-MTAB-22989	0316061LRA	P-MTAB-22990	0316061LRA	synthetic_RNA	biotin	P-MTAB-22991	3017077016	A-AFFY-43	003017077016.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Low	6	hour	liver
316064	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Low	50	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0316064LRA	organism_part	liver	P-MTAB-22989	0316064LRA	P-MTAB-22990	0316064LRA	synthetic_RNA	biotin	P-MTAB-22991	3017077017	A-AFFY-43	003017077017.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Low	6	hour	liver
316065	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Low	50	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0316065LRA	organism_part	liver	P-MTAB-22989	0316065LRA	P-MTAB-22990	0316065LRA	synthetic_RNA	biotin	P-MTAB-22991	3017077018	A-AFFY-43	003017077018.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Low	6	hour	liver
316071	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Low	50	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0316071LRA	organism_part	liver	P-MTAB-22989	0316071LRA	P-MTAB-22990	0316071LRA	synthetic_RNA	biotin	P-MTAB-22991	3017075017	A-AFFY-43	003017075017.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Low	9	hour	liver
316073	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Low	50	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0316073LRA	organism_part	liver	P-MTAB-22989	0316073LRA	P-MTAB-22990	0316073LRA	synthetic_RNA	biotin	P-MTAB-22991	3017075018	A-AFFY-43	003017075018.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Low	9	hour	liver
316074	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Low	50	milligram per kilogram	Gavage	9	hour	P-MTAB-22988	0316074LRA	organism_part	liver	P-MTAB-22989	0316074LRA	P-MTAB-22990	0316074LRA	synthetic_RNA	biotin	P-MTAB-22991	3017075019	A-AFFY-43	003017075019.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Low	9	hour	liver
316083	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Low	50	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0316083LRA	organism_part	liver	P-MTAB-22989	0316083LRA	P-MTAB-22990	0316083LRA	synthetic_RNA	biotin	P-MTAB-22991	3017075029	A-AFFY-43	003017075029.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Low	24	hour	liver
316084	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Low	50	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0316084LRA	organism_part	liver	P-MTAB-22989	0316084LRA	P-MTAB-22990	0316084LRA	synthetic_RNA	biotin	P-MTAB-22991	3017075030	A-AFFY-43	003017075030.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Low	24	hour	liver
316085	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Low	50	milligram per kilogram	Gavage	24	hour	P-MTAB-22988	0316085LRA	organism_part	liver	P-MTAB-22989	0316085LRA	P-MTAB-22990	0316085LRA	synthetic_RNA	biotin	P-MTAB-22991	3017076001	A-AFFY-43	003017076001.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Low	24	hour	liver
316091	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Middle	150	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0316091LRA	organism_part	liver	P-MTAB-22989	0316091LRA	P-MTAB-22990	0316091LRA	synthetic_RNA	biotin	P-MTAB-22991	3017077007	A-AFFY-43	003017077007.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Middle	3	hour	liver
316094	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Middle	150	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0316094LRA	organism_part	liver	P-MTAB-22989	0316094LRA	P-MTAB-22990	0316094LRA	synthetic_RNA	biotin	P-MTAB-22991	3017077008	A-AFFY-43	003017077008.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Middle	3	hour	liver
316095	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Middle	150	milligram per kilogram	Gavage	3	hour	P-MTAB-22988	0316095LRA	organism_part	liver	P-MTAB-22989	0316095LRA	P-MTAB-22990	0316095LRA	synthetic_RNA	biotin	P-MTAB-22991	3017077009	A-AFFY-43	003017077009.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Middle	3	hour	liver
316103	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Middle	150	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0316103LRA	organism_part	liver	P-MTAB-22989	0316103LRA	P-MTAB-22990	0316103LRA	synthetic_RNA	biotin	P-MTAB-22991	3017077019	A-AFFY-43	003017077019.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Middle	6	hour	liver
316104	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Middle	150	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0316104LRA	organism_part	liver	P-MTAB-22989	0316104LRA	P-MTAB-22990	0316104LRA	synthetic_RNA	biotin	P-MTAB-22991	3017077020	A-AFFY-43	003017077020.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.53.zip	moxisylyte	ChEMBL	CHEMBL159226	Middle	6	hour	liver
316105	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-22986	P-MTAB-22987	moxisylyte	ChEMBL	CHEMBL159226	Middle	150	milligram per kilogram	Gavage	6	hour	P-MTAB-22988	0316105LRA	organism_part	liver	P-MTAB-22989	0316105LRA	P-MTAB-22990	0316105LRA	synthetic_RNA	biotin	P-MTAB-22991	3017077021	A-AFFY-43	003017077021.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-799/E-MTAB-799.raw.54.zip	moxisylyte	ChEMBL	CHEMBL159226	Middle	6	hour	liver
