Source Name	Material Type	Characteristics[Organism]	Characteristics[StrainOrLine]	Characteristics[Sex]	Characteristics[Age]	Unit[TimeUnit]	Protocol REF	Protocol REF	Parameter Value[Compound]	Term Source REF	Term Accession Number	Parameter Value[DoseLevel]	Parameter Value[Dose]	Unit[ConcentrationUnit]	Parameter Value[DeliveryMethod]	Parameter Value[TimeOfSacrifice]	Unit[TimeUnit]	Protocol REF	Sample Name	Material Type	Characteristics[OrganismPart]	Protocol REF	Extract Name	Protocol REF	Labeled Extract Name	Material Type	Label	Protocol REF	Hybridization Name	Array Design REF	Array Data File	Comment [ArrayExpress FTP file]	Factor Value[Compound]	Term Source REF	Term Accession Number	Factor Value[DoseLevel]	Factor Value[TimeOfSacrifice]	Unit[TimeUnit]	Factor Value[OrganismPart]
157061	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	Low	30	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0157061LRB	organism_part	liver	P-MTAB-23029	0157061LRB	P-MTAB-23030	0157061LRB	synthetic_RNA	biotin	P-MTAB-23031	3017719008	A-AFFY-43	003017719008.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.41.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	Low	8	day	liver
157064	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	Low	30	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0157064LRB	organism_part	liver	P-MTAB-23029	0157064LRB	P-MTAB-23030	0157064LRB	synthetic_RNA	biotin	P-MTAB-23031	3017719009	A-AFFY-43	003017719009.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.41.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	Low	8	day	liver
157065	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	Low	30	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0157065LRB	organism_part	liver	P-MTAB-23029	0157065LRB	P-MTAB-23030	0157065LRB	synthetic_RNA	biotin	P-MTAB-23031	3017719010	A-AFFY-43	003017719010.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.41.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	Low	8	day	liver
157073	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	Low	30	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0157073LRB	organism_part	liver	P-MTAB-23029	0157073LRB	P-MTAB-23030	0157073LRB	synthetic_RNA	biotin	P-MTAB-23031	3017718002	A-AFFY-43	003017718002.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.41.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	Low	15	day	liver
157074	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	Low	30	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0157074LRB	organism_part	liver	P-MTAB-23029	0157074LRB	P-MTAB-23030	0157074LRB	synthetic_RNA	biotin	P-MTAB-23031	3017718003	A-AFFY-43	003017718003.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.41.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	Low	15	day	liver
157075	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	Low	30	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0157075LRB	organism_part	liver	P-MTAB-23029	0157075LRB	P-MTAB-23030	0157075LRB	synthetic_RNA	biotin	P-MTAB-23031	3017718004	A-AFFY-43	003017718004.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.41.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	Low	15	day	liver
157081	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	Low	30	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0157081LRB	organism_part	liver	P-MTAB-23029	0157081LRB	P-MTAB-23030	0157081LRB	synthetic_RNA	biotin	P-MTAB-23031	3017718014	A-AFFY-43	003017718014.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.41.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	Low	29	day	liver
157084	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	Low	30	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0157084LRB	organism_part	liver	P-MTAB-23029	0157084LRB	P-MTAB-23030	0157084LRB	synthetic_RNA	biotin	P-MTAB-23031	3017718015	A-AFFY-43	003017718015.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.41.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	Low	29	day	liver
157085	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	Low	30	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0157085LRB	organism_part	liver	P-MTAB-23029	0157085LRB	P-MTAB-23030	0157085LRB	synthetic_RNA	biotin	P-MTAB-23031	3017718016	A-AFFY-43	003017718016.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.41.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	Low	29	day	liver
157091	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	Middle	100	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0157091LRB	organism_part	liver	P-MTAB-23029	0157091LRB	P-MTAB-23030	0157091LRB	synthetic_RNA	biotin	P-MTAB-23031	3017718029	A-AFFY-43	003017718029.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.41.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	Middle	4	day	liver
157094	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	Middle	100	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0157094LRB	organism_part	liver	P-MTAB-23029	0157094LRB	P-MTAB-23030	0157094LRB	synthetic_RNA	biotin	P-MTAB-23031	3017718030	A-AFFY-43	003017718030.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.41.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	Middle	4	day	liver
157095	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	Middle	100	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0157095LRB	organism_part	liver	P-MTAB-23029	0157095LRB	P-MTAB-23030	0157095LRB	synthetic_RNA	biotin	P-MTAB-23031	3017719001	A-AFFY-43	003017719001.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.41.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	Middle	4	day	liver
157101	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	Middle	100	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0157101LRB	organism_part	liver	P-MTAB-23029	0157101LRB	P-MTAB-23030	0157101LRB	synthetic_RNA	biotin	P-MTAB-23031	3017719011	A-AFFY-43	003017719011.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.41.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	Middle	8	day	liver
157103	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	Middle	100	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0157103LRB	organism_part	liver	P-MTAB-23029	0157103LRB	P-MTAB-23030	0157103LRB	synthetic_RNA	biotin	P-MTAB-23031	3017719012	A-AFFY-43	003017719012.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.41.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	Middle	8	day	liver
157105	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	Middle	100	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0157105LRB	organism_part	liver	P-MTAB-23029	0157105LRB	P-MTAB-23030	0157105LRB	synthetic_RNA	biotin	P-MTAB-23031	3017719013	A-AFFY-43	003017719013.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.41.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	Middle	8	day	liver
157111	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	Middle	100	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0157111LRB	organism_part	liver	P-MTAB-23029	0157111LRB	P-MTAB-23030	0157111LRB	synthetic_RNA	biotin	P-MTAB-23031	3017718005	A-AFFY-43	003017718005.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.41.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	Middle	15	day	liver
157112	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	Middle	100	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0157112LRB	organism_part	liver	P-MTAB-23029	0157112LRB	P-MTAB-23030	0157112LRB	synthetic_RNA	biotin	P-MTAB-23031	3017718006	A-AFFY-43	003017718006.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.41.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	Middle	15	day	liver
157113	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	Middle	100	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0157113LRB	organism_part	liver	P-MTAB-23029	0157113LRB	P-MTAB-23030	0157113LRB	synthetic_RNA	biotin	P-MTAB-23031	3017718007	A-AFFY-43	003017718007.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.41.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	Middle	15	day	liver
157121	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	Middle	100	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0157121LRB	organism_part	liver	P-MTAB-23029	0157121LRB	P-MTAB-23030	0157121LRB	synthetic_RNA	biotin	P-MTAB-23031	3017718017	A-AFFY-43	003017718017.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.41.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	Middle	29	day	liver
157123	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	Middle	100	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0157123LRB	organism_part	liver	P-MTAB-23029	0157123LRB	P-MTAB-23030	0157123LRB	synthetic_RNA	biotin	P-MTAB-23031	3017718018	A-AFFY-43	003017718018.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.41.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	Middle	29	day	liver
157124	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	Middle	100	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0157124LRB	organism_part	liver	P-MTAB-23029	0157124LRB	P-MTAB-23030	0157124LRB	synthetic_RNA	biotin	P-MTAB-23031	3017718019	A-AFFY-43	003017718019.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.41.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	Middle	29	day	liver
157131	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	High	300	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0157131LRB	organism_part	liver	P-MTAB-23029	0157131LRB	P-MTAB-23030	0157131LRB	synthetic_RNA	biotin	P-MTAB-23031	3017719002	A-AFFY-43	003017719002.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.42.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	High	4	day	liver
157132	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	High	300	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0157132LRB	organism_part	liver	P-MTAB-23029	0157132LRB	P-MTAB-23030	0157132LRB	synthetic_RNA	biotin	P-MTAB-23031	3017719003	A-AFFY-43	003017719003.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.42.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	High	4	day	liver
157135	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	High	300	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0157135LRB	organism_part	liver	P-MTAB-23029	0157135LRB	P-MTAB-23030	0157135LRB	synthetic_RNA	biotin	P-MTAB-23031	3017719004	A-AFFY-43	003017719004.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.42.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	High	4	day	liver
157141	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	High	300	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0157141LRB	organism_part	liver	P-MTAB-23029	0157141LRB	P-MTAB-23030	0157141LRB	synthetic_RNA	biotin	P-MTAB-23031	3017719014	A-AFFY-43	003017719014.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.42.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	High	8	day	liver
157142	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	High	300	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0157142LRB	organism_part	liver	P-MTAB-23029	0157142LRB	P-MTAB-23030	0157142LRB	synthetic_RNA	biotin	P-MTAB-23031	3017719015	A-AFFY-43	003017719015.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.42.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	High	8	day	liver
157143	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	High	300	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0157143LRB	organism_part	liver	P-MTAB-23029	0157143LRB	P-MTAB-23030	0157143LRB	synthetic_RNA	biotin	P-MTAB-23031	3017719016	A-AFFY-43	003017719016.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.42.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	High	8	day	liver
157151	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	High	300	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0157151LRB	organism_part	liver	P-MTAB-23029	0157151LRB	P-MTAB-23030	0157151LRB	synthetic_RNA	biotin	P-MTAB-23031	3017718008	A-AFFY-43	003017718008.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.42.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	High	15	day	liver
157152	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	High	300	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0157152LRB	organism_part	liver	P-MTAB-23029	0157152LRB	P-MTAB-23030	0157152LRB	synthetic_RNA	biotin	P-MTAB-23031	3017718009	A-AFFY-43	003017718009.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.42.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	High	15	day	liver
157154	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	High	300	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0157154LRB	organism_part	liver	P-MTAB-23029	0157154LRB	P-MTAB-23030	0157154LRB	synthetic_RNA	biotin	P-MTAB-23031	3017718010	A-AFFY-43	003017718010.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.42.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	High	15	day	liver
157162	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	High	300	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0157162LRB	organism_part	liver	P-MTAB-23029	0157162LRB	P-MTAB-23030	0157162LRB	synthetic_RNA	biotin	P-MTAB-23031	3017718020	A-AFFY-43	003017718020.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.42.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	High	29	day	liver
157163	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	High	300	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0157163LRA	organism_part	liver	P-MTAB-23029	0157163LRA	P-MTAB-23030	0157163LRA	synthetic_RNA	biotin	P-MTAB-23031	3017718021	A-AFFY-43	003017718021.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.42.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	High	29	day	liver
157165	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hexachlorobenzene	ChEMBL	CHEMBL228514	High	300	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0157165LRB	organism_part	liver	P-MTAB-23029	0157165LRB	P-MTAB-23030	0157165LRB	synthetic_RNA	biotin	P-MTAB-23031	3017718022	A-AFFY-43	003017718022.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.42.zip	hexachlorobenzene	ChEMBL	CHEMBL228514	High	29	day	liver
370011	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hydroxyzine	ChEMBL	CHEMBL896	Control	0	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0370011LRA	organism_part	liver	P-MTAB-23029	0370011LRA	P-MTAB-23030	0370011LRA	synthetic_RNA	biotin	P-MTAB-23031	3017215020	A-AFFY-43	003017215020.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.42.zip	hydroxyzine	ChEMBL	CHEMBL896	Control	4	day	liver
370013	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hydroxyzine	ChEMBL	CHEMBL896	Control	0	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0370013LRA	organism_part	liver	P-MTAB-23029	0370013LRA	P-MTAB-23030	0370013LRA	synthetic_RNA	biotin	P-MTAB-23031	3017215021	A-AFFY-43	003017215021.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.42.zip	hydroxyzine	ChEMBL	CHEMBL896	Control	4	day	liver
370014	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hydroxyzine	ChEMBL	CHEMBL896	Control	0	milligram per kilogram	Gavage	4	day	P-MTAB-23028	0370014LRA	organism_part	liver	P-MTAB-23029	0370014LRA	P-MTAB-23030	0370014LRA	synthetic_RNA	biotin	P-MTAB-23031	3017215022	A-AFFY-43	003017215022.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.42.zip	hydroxyzine	ChEMBL	CHEMBL896	Control	4	day	liver
370021	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hydroxyzine	ChEMBL	CHEMBL896	Control	0	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0370021LRA	organism_part	liver	P-MTAB-23029	0370021LRA	P-MTAB-23030	0370021LRA	synthetic_RNA	biotin	P-MTAB-23031	3017216002	A-AFFY-43	003017216002.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.42.zip	hydroxyzine	ChEMBL	CHEMBL896	Control	8	day	liver
370023	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hydroxyzine	ChEMBL	CHEMBL896	Control	0	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0370023LRA	organism_part	liver	P-MTAB-23029	0370023LRA	P-MTAB-23030	0370023LRA	synthetic_RNA	biotin	P-MTAB-23031	3017216003	A-AFFY-43	003017216003.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.42.zip	hydroxyzine	ChEMBL	CHEMBL896	Control	8	day	liver
370024	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hydroxyzine	ChEMBL	CHEMBL896	Control	0	milligram per kilogram	Gavage	8	day	P-MTAB-23028	0370024LRA	organism_part	liver	P-MTAB-23029	0370024LRA	P-MTAB-23030	0370024LRA	synthetic_RNA	biotin	P-MTAB-23031	3017216004	A-AFFY-43	003017216004.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.42.zip	hydroxyzine	ChEMBL	CHEMBL896	Control	8	day	liver
370032	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hydroxyzine	ChEMBL	CHEMBL896	Control	0	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0370032LRA	organism_part	liver	P-MTAB-23029	0370032LRA	P-MTAB-23030	0370032LRA	synthetic_RNA	biotin	P-MTAB-23031	3017201027	A-AFFY-43	003017201027.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.42.zip	hydroxyzine	ChEMBL	CHEMBL896	Control	15	day	liver
370035	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hydroxyzine	ChEMBL	CHEMBL896	Control	0	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0370035LRA	organism_part	liver	P-MTAB-23029	0370035LRA	P-MTAB-23030	0370035LRA	synthetic_RNA	biotin	P-MTAB-23031	3017201028	A-AFFY-43	003017201028.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.42.zip	hydroxyzine	ChEMBL	CHEMBL896	Control	15	day	liver
370031	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hydroxyzine	ChEMBL	CHEMBL896	Control	0	milligram per kilogram	Gavage	15	day	P-MTAB-23028	0370031LRA	organism_part	liver	P-MTAB-23029	0370031LRA	P-MTAB-23030	0370031LRA	synthetic_RNA	biotin	P-MTAB-23031	3017216021	A-AFFY-43	003017216021.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.42.zip	hydroxyzine	ChEMBL	CHEMBL896	Control	15	day	liver
370041	whole_organism	Rattus norvegicus	Crj:CD(SD)IGS	male	6	week	P-MTAB-23026	P-MTAB-23027	hydroxyzine	ChEMBL	CHEMBL896	Control	0	milligram per kilogram	Gavage	29	day	P-MTAB-23028	0370041LRA	organism_part	liver	P-MTAB-23029	0370041LRA	P-MTAB-23030	0370041LRA	synthetic_RNA	biotin	P-MTAB-23031	3017202008	A-AFFY-43	003017202008.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-800/E-MTAB-800.raw.42.zip	hydroxyzine	ChEMBL	CHEMBL896	Control	29	day	liver
